,Time,Tension,Temperature,Pressure,Altitude
5215,5396.0,8.41,-22.01,70044.03,3038.72
5216,5397.0,8.38,-21.97,70115.77,3030.67
5217,5398.0,8.0,-21.95,70185.36,3022.88
5218,5399.0,8.1,-21.89,70250.53,3015.58
5219,5401.0,8.31,-21.85,70314.75,3007.87
5220,5402.0,8.14,-21.83,70387.15,3000.3
5221,5403.0,8.31,-21.79,70457.77,2992.41
5222,5404.0,8.18,-21.76,70529.8,2984.38
5223,5405.0,8.2,-21.71,70601.93,2976.33
5224,5406.0,7.97,-21.67,70664.47,2969.36
5225,5407.0,7.95,-21.65,70746.99,2960.18
5226,5408.0,8.31,-21.58,70817.14,2952.38
5227,5409.0,8.05,-21.55,70889.88,2944.29
5228,5410.0,7.98,-21.51,70960.26,2936.47
5229,5411.0,8.21,-21.48,71029.91,2928.75
5230,5412.0,8.16,-21.45,71097.99,2921.2
5231,5414.0,8.37,-21.41,71172.58,2912.93
5232,5415.0,8.46,-21.34,71240.32,2905.43
5233,5416.0,8.2,-21.31,71311.26,2896.85
5234,5417.0,7.92,-21.29,71390.33,2888.85
5235,5418.0,8.06,-21.25,71461.65,2880.97
5236,5419.0,8.16,-21.21,71538.79,2872.46
5237,5420.0,8.01,-21.17,71609.1,2864.71
5238,5421.0,7.92,-21.13,71678.95,2857.02
5239,5422.0,8.06,-21.1,71753.47,2848.82
5240,5423.0,8.2,-21.05,71815.39,2842.01
5241,5424.0,8.36,-21.02,71895.86,2833.16
5242,5425.0,8.21,-20.99,71964.24,2825.66
5243,5427.0,8.05,-20.95,72040.06,2817.34
5244,5428.0,8.07,-20.9,72113.63,2809.27
5245,5429.0,8.28,-20.88,72180.52,2801.95
5246,5430.0,8.08,-20.84,72254.91,2793.81
5247,5431.0,7.8,-20.81,72326.12,2786.02
5248,5432.0,7.8,-20.76,72407.72,2777.1
5249,5433.0,7.46,-20.72,72477.52,2769.49
5250,5434.0,8.6,-20.68,72551.97,2761.36
5251,5435.0,8.2,-20.65,72626.5,2753.24
5252,5436.0,8.35,-20.59,72690.97,2746.22
5253,5437.0,7.72,-20.57,72771.46,2737.46
5254,5438.0,7.23,-20.54,72841.66,2729.83
5255,5440.0,7.48,-20.49,72916.48,2721.7
5256,5441.0,8.04,-20.43,72997.2,2712.94
5257,5442.0,8.05,-20.4,73074.76,2704.53
5258,5443.0,8.05,-20.37,73133.13,2698.2
5259,5444.0,7.79,-20.33,73208.02,2690.09
5260,5445.0,8.31,-20.27,73285.06,2681.76
5261,5446.0,8.27,-20.25,73359.54,2673.71
5262,5447.0,7.85,-20.2,73432.26,2665.85
5263,5448.0,8.52,-20.15,73500.5,2658.49
5264,5449.0,8.24,-20.13,73577.64,2650.17
5265,5450.0,7.81,-20.09,73654.63,2641.87
5266,5451.0,7.76,-20.05,73719.13,2634.93
5267,5453.0,8.05,-19.99,73792.51,2627.03
5268,5454.0,7.64,-19.96,73871.57,2618.53
5269,5455.0,7.87,-19.93,73941.46,2611.03
5270,5456.0,8.29,-19.9,74016.49,2602.98
5271,5457.0,7.89,-19.85,74086.96,2595.42
5272,5458.0,7.61,-19.81,74168.55,2586.67
5273,5459.0,8.07,-19.77,74235.8,2579.47
5274,5460.0,8.24,-19.74,74309.93,2571.54
5275,5461.0,8.29,-19.7,74385.32,2563.48
5276,5462.0,7.76,-19.67,74452.11,2556.28
5277,5463.0,7.91,-19.63,74527.69,2548.28
5278,5464.0,8.01,-19.59,74604.35,2540.11
5279,5466.0,8.02,-19.56,74676.02,2532.47
5280,5467.0,8.02,-19.53,74747.57,2524.85
5281,5468.0,8.08,-19.49,74829.71,2516.12
5282,5469.0,8.4,-19.44,74895.81,2509.09
5283,5470.0,8.37,-19.42,74970.35,2500.96
5284,5471.0,8.08,-19.38,75046.44,2493.1
5285,5472.0,8.12,-19.35,75120.82,2485.21
5286,5473.0,7.92,-19.3,75194.92,2477.36
5287,5474.0,7.86,-19.27,75262.78,2470.17
5288,5475.0,7.94,-19.22,75340.34,2461.96
5289,5476.0,8.33,-19.18,75414.11,2454.17
5290,5477.0,8.09,-19.15,75501.53,2444.93
5291,5478.0,7.63,-19.13,75574.57,2437.23
5292,5480.0,7.98,-19.07,75652.98,2428.96
5293,5481.0,7.92,-19.06,75720.7,2421.82
5294,5482.0,8.34,-19.01,75781.13,2415.46
5295,5483.0,7.84,-18.97,75871.13,2405.99
5296,5484.0,7.91,-18.94,75946.88,2398.03
5297,5485.0,8.35,-18.91,76020.44,2390.3
5298,5486.0,7.94,-18.87,76100.77,2381.88
5299,5487.0,7.65,-18.83,76178.14,2373.76
5300,5488.0,8.33,-18.8,76241.56,2367.12
5301,5489.0,8.38,-18.76,76317.55,2359.16
5302,5490.0,8.0,-18.71,76395.91,2350.96
5303,5491.0,7.81,-18.69,76473.57,2342.85
5304,5493.0,8.28,-18.65,76556.94,2334.14
5305,5494.0,8.19,-18.63,76622.27,2327.32
5306,5495.0,7.99,-18.59,76697.68,2319.46
5307,5496.0,8.01,-18.53,76772.52,2311.66
5308,5497.0,8.1,-18.5,76853.1,2303.27
5309,5498.0,8.15,-18.47,76920.85,2296.22
5310,5499.0,8.24,-18.45,76999.36,2288.06
5311,5500.0,8.24,-18.41,77072.3,2280.49
5312,5501.0,7.99,-18.38,77139.89,2273.47
5313,5502.0,8.07,-18.33,77217.3,2265.44
5314,5503.0,7.93,-18.31,77300.22,2256.85
5315,5504.0,7.97,-18.28,77369.75,2249.65
5316,5506.0,7.93,-18.25,77453.35,2241.0
5317,5507.0,8.08,-18.2,77524.67,2233.63
5318,5508.0,8.0,-18.17,77598.14,2226.04
5319,5509.0,8.29,-18.14,77662.71,2219.38
5320,5510.0,8.08,-18.09,77734.03,2212.02
5321,5511.0,7.92,-18.06,77813.8,2203.8
5322,5512.0,8.14,-18.03,77889.64,2195.99
5323,5513.0,8.17,-18.0,77956.89,2189.07
5324,5514.0,7.74,-17.97,78020.53,2182.52
5325,5515.0,8.01,-17.93,78103.82,2173.96
5326,5516.0,8.21,-17.88,78182.47,2165.89
5327,5517.0,8.09,-17.85,78251.6,2158.8
5328,5519.0,8.16,-17.82,78314.35,2152.36
5329,5520.0,8.19,-17.79,78388.67,2144.07
5330,5521.0,7.97,-17.75,78468.27,2136.6
5331,5522.0,7.97,-17.7,78544.32,2128.82
5332,5523.0,8.16,-17.67,78603.15,2122.81
5333,5524.0,8.33,-17.64,78687.1,2114.24
5334,5525.0,7.98,-17.62,78761.46,2106.65
5335,5526.0,7.92,-17.59,78831.16,2099.54
5336,5527.0,7.99,-17.55,78909.21,2091.58
5337,5528.0,7.66,-17.52,78978.29,2084.55
5338,5529.0,8.04,-17.48,79057.17,2076.52
5339,5530.0,8.21,-17.42,79112.64,2070.88
5340,5531.0,8.1,-17.41,79195.94,2062.38
5341,5533.0,7.94,-17.38,79268.03,2055.1
5342,5534.0,7.9,-17.35,79338.72,2047.93
5343,5535.0,7.9,-17.29,79405.82,2041.13
5344,5536.0,8.18,-17.26,79476.38,2033.98
5345,5537.0,7.83,-17.22,79554.09,2026.11
5346,5538.0,8.04,-17.19,79625.78,2018.86
5347,5539.0,7.62,-17.16,79686.92,2012.68
5348,5540.0,7.92,-17.13,79763.05,2004.99
5349,5541.0,7.71,-17.11,79837.99,1997.42
5350,5542.0,7.91,-17.05,79915.22,1989.63
5351,5543.0,7.94,-17.03,79979.16,1983.19
5352,5544.0,7.72,-17.01,80054.8,1975.57
5353,5546.0,7.83,-16.97,80136.66,1967.33
5354,5547.0,8.45,-16.94,80197.1,1961.25
5355,5548.0,8.36,-16.91,80275.13,1953.41
5356,5549.0,8.31,-16.88,80340.78,1946.82
5357,5550.0,7.92,-16.83,80417.57,1939.11
5358,5551.0,7.8,-16.8,80488.1,1932.04
5359,5552.0,8.04,-16.78,80551.44,1925.69
5360,5553.0,7.81,-16.75,80630.66,1917.76
5361,5554.0,8.01,-16.72,80698.71,1910.95
5362,5555.0,7.55,-16.68,80763.49,1904.47
5363,5556.0,8.1,-16.63,80838.83,1896.94
5364,5557.0,7.87,-16.6,80907.53,1890.08
5365,5558.0,7.67,-16.57,80984.74,1882.38
5366,5560.0,8.13,-16.54,81051.82,1875.73
5367,5561.0,7.88,-16.51,81125.11,1868.39
5368,5562.0,7.9,-16.46,81187.3,1862.2
5369,5563.0,7.99,-16.44,81256.55,1855.3
5370,5564.0,8.22,-16.4,81326.62,1848.34
5371,5565.0,8.26,-16.36,81399.04,1840.8
5372,5566.0,8.19,-16.32,81477.8,1833.32
5373,5567.0,7.78,-16.29,81541.28,1827.02
5374,5568.0,8.2,-16.25,81618.61,1819.35
5375,5569.0,8.14,-16.23,81695.38,1811.75
5376,5570.0,8.07,-16.19,81771.36,1804.22
5377,5571.0,7.91,-16.16,81847.11,1796.73
5378,5573.0,8.08,-16.11,81908.23,1790.69
5379,5574.0,7.98,-16.08,81991.52,1782.46
5380,5575.0,7.6,-16.05,82058.16,1775.88
5381,5576.0,7.85,-16.03,82127.86,1769.01
5382,5577.0,7.69,-15.99,82211.78,1760.73
5383,5578.0,7.86,-15.95,82280.6,1754.2
5384,5579.0,7.72,-15.91,82352.08,1746.92
5385,5580.0,7.82,-15.87,82425.74,1739.67
5386,5581.0,8.07,-15.84,82495.11,1732.85
5387,5582.0,7.88,-15.8,82570.58,1725.44
5388,5583.0,7.84,-15.78,82635.26,1719.09
5389,5584.0,7.81,-15.73,82715.72,1711.2
5390,5585.0,7.95,-15.71,82779.38,1704.82
5391,5587.0,8.12,-15.67,82856.75,1697.38
5392,5588.0,7.54,-15.64,82928.07,1690.4
5393,5589.0,7.87,-15.61,82997.07,1683.65
5394,5590.0,7.93,-15.56,83083.38,1675.21
5395,5591.0,8.09,-15.54,83143.28,1669.36
5396,5592.0,8.34,-15.5,83225.14,1661.37
5397,5593.0,8.0,-15.47,83290.75,1654.98
5398,5594.0,7.91,-15.44,83374.61,1646.8
5399,5595.0,7.96,-15.42,83450.8,1639.38
5400,5596.0,8.01,-15.39,83522.0,1632.45
5401,5597.0,7.85,-15.35,83589.65,1625.87
5402,5598.0,8.02,-15.31,83661.99,1618.84
5403,5600.0,8.18,-15.28,83741.24,1611.15
5404,5601.0,8.02,-15.25,83811.1,1604.37
5405,5602.0,7.7,-15.23,83889.03,1596.81
5406,5603.0,8.19,-15.2,83958.1,1590.12
5407,5604.0,8.11,-15.15,84025.63,1583.58
5408,5605.0,7.95,-15.11,84097.07,1576.67
5409,5606.0,8.17,-15.08,84171.27,1569.49
5410,5607.0,7.99,-15.05,84253.24,1561.57
5411,5608.0,8.0,-15.01,84311.75,1555.91
5412,5609.0,8.3,-14.98,84385.14,1548.83
5413,5610.0,7.93,-14.95,84466.77,1540.96
5414,5611.0,7.98,-14.92,84537.37,1534.16
5415,5612.0,7.76,-14.88,84607.57,1527.4
5416,5614.0,8.05,-14.84,84682.21,1520.21
5417,5615.0,8.47,-14.81,84755.92,1513.12
5418,5616.0,8.05,-14.79,84827.47,1506.25
5419,5617.0,8.27,-14.77,84894.21,1499.84
5420,5618.0,7.75,-14.72,84972.88,1492.29
5421,5619.0,8.24,-14.69,85038.66,1485.98
5422,5620.0,8.07,-14.66,85115.97,1478.57
5423,5621.0,7.96,-14.61,85195.72,1470.93
5424,5622.0,8.2,-14.57,85262.25,1464.56
5425,5623.0,8.27,-14.53,85338.83,1457.24
5426,5624.0,8.21,-14.51,85411.78,1450.27
5427,5625.0,7.85,-14.48,85484.69,1443.31
5428,5627.0,8.48,-14.45,85553.32,1436.75
5429,5628.0,7.76,-14.41,85621.71,1430.23
5430,5629.0,8.41,-14.38,85695.96,1423.16
5431,5630.0,7.71,-14.33,85762.73,1416.8
5432,5631.0,7.88,-14.31,85832.66,1410.14
5433,5632.0,7.99,-14.27,85908.3,1402.94
5434,5633.0,7.77,-14.25,85976.21,1396.49
5435,5634.0,7.95,-14.2,86050.77,1389.41
5436,5635.0,8.38,-14.17,86112.85,1383.51
5437,5636.0,7.93,-14.15,86192.86,1375.92
5438,5637.0,8.04,-14.12,86254.57,1370.07
5439,5638.0,8.37,-14.08,86327.04,1363.2
5440,5639.0,7.68,-14.05,86395.78,1356.69
5441,5641.0,8.33,-14.0,86468.82,1349.78
5442,5642.0,8.0,-13.98,86541.86,1342.88
5443,5643.0,7.8,-13.96,86616.59,1335.82
5444,5644.0,8.29,-13.92,86682.84,1329.56
5445,5645.0,8.15,-13.9,86756.96,1322.57
5446,5646.0,8.05,-13.87,86830.38,1315.64
5447,5647.0,7.99,-13.84,86899.07,1309.17
5448,5648.0,8.01,-13.81,86971.47,1302.35
5449,5649.0,8.54,-13.78,87039.34,1295.96
5450,5650.0,8.09,-13.76,87109.68,1289.35
5451,5651.0,8.11,-13.72,87182.86,1282.47
5452,5652.0,8.06,-13.69,87250.35,1276.13
5453,5653.0,7.89,-13.66,87326.28,1269.0
5454,5655.0,7.84,-13.64,87384.44,1263.54
5455,5656.0,7.86,-13.61,87451.74,1257.23
5456,5657.0,8.03,-13.58,87518.22,1251.0
5457,5658.0,7.89,-13.55,87601.67,1243.19
5458,5659.0,7.99,-13.53,87672.24,1236.59
5459,5660.0,8.29,-13.49,87745.33,1229.75
5460,5661.0,8.01,-13.45,87811.35,1223.58
5461,5662.0,7.57,-13.41,87889.16,1216.32
5462,5663.0,8.22,-13.38,87958.67,1209.83
5463,5664.0,7.94,-13.36,88036.6,1202.56
5464,5665.0,8.01,-13.33,88112.85,1195.46
5465,5666.0,7.97,-13.3,88192.66,1188.02
5466,5667.0,7.81,-13.27,88266.72,1181.13
5467,5669.0,8.12,-13.25,88345.57,1173.8
5468,5670.0,7.77,-13.21,88425.55,1166.37
5469,5671.0,7.89,-13.17,88498.02,1159.64
5470,5672.0,7.8,-13.15,88570.42,1152.92
5471,5673.0,7.76,-13.12,88654.14,1145.16
5472,5674.0,7.77,-13.1,88718.91,1139.15
5473,5675.0,8.3,-13.07,88785.25,1132.84
5474,5676.0,7.85,-13.02,88863.89,1125.73
5475,5677.0,7.88,-13.0,88932.32,1119.4
5476,5678.0,8.4,-12.97,89017.89,1111.49
5477,5679.0,8.22,-12.94,89093.77,1104.48
5478,5680.0,8.05,-12.92,89163.64,1098.04
5479,5682.0,8.2,-12.89,89232.86,1091.65
5480,5683.0,7.94,-12.86,89305.36,1084.97
5481,5684.0,8.02,-12.84,89372.19,1078.81
5482,5685.0,7.9,-12.81,89453.31,1071.34
5483,5686.0,8.1,-12.77,89512.82,1065.87
5484,5687.0,8.08,-12.75,89582.58,1059.45
5485,5688.0,7.91,-12.72,89659.32,1052.4
5486,5689.0,8.0,-12.69,89736.84,1045.29
5487,5690.0,7.93,-12.67,89801.59,1039.34
5488,5691.0,8.09,-12.63,89876.69,1032.46
5489,5692.0,7.82,-12.62,89948.22,1025.9
5490,5693.0,7.85,-12.58,90018.85,1019.43
5491,5694.0,8.24,-12.54,90096.88,1012.29
5492,5696.0,8.04,-12.52,90164.03,1006.15
5493,5697.0,8.14,-12.5,90238.74,999.32
5494,5698.0,7.81,-12.47,90309.32,992.87
5495,5699.0,8.24,-12.43,90387.15,985.77
5496,5700.0,7.98,-12.4,90460.36,979.09
5497,5701.0,7.91,-12.38,90533.21,972.45
5498,5702.0,8.09,-12.34,90605.14,965.89
5499,5703.0,8.2,-12.3,90683.39,958.77
5500,5704.0,8.06,-12.28,90759.64,951.83
5501,5705.0,7.65,-12.26,90821.75,946.18
5502,5706.0,8.01,-12.24,90896.36,939.4
5503,5707.0,7.82,-12.21,90965.33,933.14
5504,5708.0,8.18,-12.18,91054.46,925.05
5505,5710.0,7.92,-12.15,91125.61,918.6
5506,5711.0,7.99,-12.13,91208.5,911.09
5507,5712.0,7.86,-12.1,91294.83,903.27
5508,5713.0,7.66,-12.07,91368.67,896.59
5509,5714.0,8.06,-12.05,91455.33,888.75
5510,5715.0,7.9,-12.03,91528.12,882.17
5511,5716.0,7.2,-12.0,91617.41,874.11
5512,5717.0,7.25,-11.97,91701.72,866.5
5513,5718.0,8.4,-11.93,91784.14,859.07
5514,5719.0,8.24,-11.92,91860.65,852.18
5515,5720.0,7.66,-11.89,91940.85,844.96
5516,5721.0,7.14,-11.87,92039.69,836.07
5517,5722.0,8.25,-11.85,92122.13,828.65
5518,5724.0,8.13,-11.8,92211.6,820.62
5519,5725.0,8.74,-11.78,92301.59,812.54
5520,5726.0,8.35,-11.76,92382.32,805.3
5521,5727.0,7.67,-11.71,92474.71,797.02
5522,5728.0,7.91,-11.69,92547.92,790.46
5523,5729.0,8.43,-11.66,92626.1,783.47
5524,5730.0,8.28,-11.65,92700.27,776.83
5525,5731.0,8.14,-11.62,92786.57,769.12
5526,5732.0,8.3,-11.58,92864.29,762.18
5527,5733.0,7.94,-11.55,92947.17,754.78
5528,5734.0,7.66,-11.53,93027.37,747.63
5529,5735.0,8.1,-11.49,93120.27,739.35
5530,5736.0,7.89,-11.48,93203.6,731.93
5531,5738.0,8.06,-11.45,93279.17,725.21
5532,5739.0,8.33,-11.4,93370.1,717.12
5533,5740.0,8.12,-11.38,93454.2,709.65
5534,5741.0,7.62,-11.36,93543.21,701.74
5535,5742.0,8.5,-11.33,93623.55,694.61
5536,5743.0,8.05,-11.3,93697.25,688.08
5537,5744.0,7.64,-11.26,93780.07,680.74
5538,5745.0,7.01,-11.24,93863.75,673.33
5539,5746.0,7.71,-11.21,93951.17,665.6
5540,5747.0,7.76,-11.18,94030.21,658.61
5541,5748.0,8.17,-11.16,94108.33,651.71
5542,5749.0,8.07,-11.13,94191.4,644.37
5543,5750.0,8.31,-11.1,94272.57,637.21
5544,5752.0,8.02,-11.06,94346.19,630.24
5545,5753.0,8.21,-11.04,94432.27,623.14
5546,5754.0,7.44,-11.02,94514.66,615.88
5547,5755.0,7.9,-10.98,94606.77,607.78
5548,5756.0,7.95,-10.96,94686.07,600.81
5549,5757.0,7.78,-10.94,94770.72,593.23
5550,5758.0,8.24,-10.92,94863.07,585.26
5551,5759.0,7.86,-10.89,94943.35,578.22
5552,5760.0,7.56,-10.84,95033.55,570.31
5553,5761.0,8.05,-10.82,95107.89,563.8
5554,5762.0,7.71,-10.79,95185.1,557.04
5555,5763.0,7.71,-10.75,95257.83,550.68
5556,5764.0,7.94,-10.73,95331.85,544.21
5557,5766.0,7.93,-10.7,95407.38,537.61
5558,5767.0,8.19,-10.68,95476.72,531.55
5559,5768.0,7.93,-10.66,95538.96,526.12
5560,5769.0,7.89,-10.63,95611.0,519.84
5561,5770.0,8.45,-10.61,95689.08,513.03
5562,5771.0,7.98,-10.58,95758.9,506.95
5563,5772.0,8.36,-10.54,95833.85,500.42
5564,5773.0,7.63,-10.53,95899.96,494.67
5565,5774.0,8.24,-10.5,95974.13,488.22
5566,5775.0,8.09,-10.47,96044.0,482.15
5567,5776.0,7.58,-10.44,96113.15,476.14
5568,5777.0,8.32,-10.41,96189.77,469.49
5569,5778.0,8.22,-10.38,96266.35,462.85
5570,5780.0,7.73,-10.36,96334.64,456.93
5571,5781.0,8.21,-10.34,96410.32,450.37
5572,5782.0,8.18,-10.31,96477.02,444.6
5573,5783.0,7.75,-10.27,96558.24,437.57
5574,5784.0,8.21,-10.25,96633.36,431.07
5575,5785.0,7.73,-10.23,96710.0,424.45
5576,5786.0,7.98,-10.2,96797.03,416.93
5577,5787.0,8.0,-10.17,96879.87,409.78
5578,5788.0,7.94,-10.14,96964.53,402.48
5579,5789.0,8.27,-10.12,97041.14,395.88
5580,5790.0,8.1,-10.09,97113.13,389.68
5581,5791.0,8.24,-10.07,97189.73,383.09
5582,5792.0,8.03,-10.03,97274.83,375.77
5583,5794.0,8.1,-9.97,97356.72,368.73
5584,5795.0,7.47,-9.97,97441.25,361.47
5585,5796.0,8.33,-9.94,97520.16,354.69
5586,5797.0,7.53,-9.91,97595.64,348.22
5587,5798.0,7.62,-9.89,97687.74,340.32
5588,5799.0,8.12,-9.85,97750.74,334.92
5589,5800.0,8.59,-9.82,97827.63,327.46
5590,5801.0,8.16,-9.8,97910.17,321.28
5591,5802.0,7.92,-9.76,97994.75,314.04
5592,5803.0,8.05,-9.73,98091.3,305.8
5593,5804.0,7.89,-9.71,98170.75,299.01
5594,5805.0,7.92,-9.66,98252.3,292.06
5595,5806.0,8.35,-9.64,98342.88,284.33
5596,5807.0,8.12,-9.61,98436.35,276.37
5597,5809.0,7.92,-9.57,98525.99,268.74
5598,5810.0,7.38,-9.54,98625.1,260.31
5599,5811.0,8.1,-9.51,98716.97,252.5
5600,5812.0,8.39,-9.48,98809.24,244.66
5601,5813.0,8.94,-9.46,98897.78,237.14
5602,5814.0,8.07,-9.42,98976.47,230.47
5603,5815.0,7.63,-9.4,99060.11,223.38
5604,5816.0,7.56,-9.37,99135.71,216.98
5605,5817.0,5.07,-9.32,99204.29,211.17
5606,5818.0,2.82,-9.3,99259.67,206.49
5607,5819.0,1.29,-9.28,99304.64,202.68
5608,5820.0,0.97,-9.25,99342.8,199.45
5609,5821.0,0.89,-9.23,99355.0,198.42
5610,5823.0,0.72,-9.2,99352.98,198.6
5611,5824.0,0.72,-9.19,99349.92,198.85
5612,5825.0,0.72,-9.16,99354.05,198.51
5613,5826.0,0.69,-9.14,99353.05,198.59
5614,5827.0,0.68,-9.12,99351.38,198.73
5615,5828.0,0.69,-9.1,99353.22,198.57
5616,5829.0,0.7,-9.07,99358.57,198.12
5617,5830.0,0.69,-9.07,99351.3,198.74
5618,5831.0,0.69,-9.05,99353.94,198.51
5619,5832.0,0.69,-9.04,99353.55,198.55
5620,5833.0,0.69,-9.02,99353.89,198.52
5621,5834.0,0.68,-9.01,99356.17,198.33
5622,5835.0,0.68,-8.99,99355.61,198.37
5623,5837.0,0.68,-8.98,99353.57,198.55
5624,5838.0,0.68,-8.96,99351.28,198.74
5625,5839.0,0.68,-8.95,99353.89,198.52
5626,5840.0,0.67,-8.92,99353.21,198.58
5627,5841.0,0.67,-8.91,99353.67,198.54
5628,5842.0,0.67,-8.9,99350.67,199.09
5629,5843.0,0.67,-8.89,99343.05,199.44
5630,5844.0,0.67,-8.87,99347.85,199.03
5631,5845.0,0.67,-8.86,99351.92,198.69
5632,5846.0,0.66,-8.84,99346.46,199.15
5633,5847.0,0.66,-8.83,99347.89,199.03
5634,5848.0,0.66,-8.82,99346.52,199.14
5635,5849.0,0.66,-8.8,99354.61,198.46
5636,5851.0,0.66,-8.78,99353.47,198.55
5637,5852.0,0.66,-8.77,99346.88,199.11
5638,5853.0,0.66,-8.76,99353.11,198.59
5639,5854.0,0.66,-8.74,99354.58,198.46
5640,5855.0,0.66,-8.72,99355.3,198.4
5641,5856.0,0.66,-8.71,99354.25,198.49
5642,5857.0,0.65,-8.69,99357.76,198.19
5643,5858.0,0.65,-8.68,99357.42,198.22
5644,5859.0,0.65,-8.67,99349.38,198.86
5645,5860.0,0.65,-8.65,99356.46,198.3
5646,5861.0,0.65,-8.64,99352.65,198.62
5647,5862.0,0.65,-8.62,99358.24,198.15
5648,5863.0,0.65,-8.61,99356.01,198.34
5649,5864.0,0.65,-8.6,99354.92,198.43
5650,5866.0,0.65,-8.58,99350.52,198.8
5651,5867.0,0.65,-8.56,99354.45,198.47
5652,5868.0,0.65,-8.54,99346.28,199.16
5653,5869.0,0.65,-8.53,99353.64,198.54
5654,5870.0,0.65,-8.51,99356.77,198.28
5655,5871.0,0.65,-8.5,99350.49,198.81
5656,5872.0,0.65,-8.49,99357.59,198.2
5657,5873.0,0.65,-8.47,99355.36,198.4
5658,5874.0,0.65,-8.46,99358.96,198.09
5659,5875.0,0.64,-8.44,99355.0,198.42
5660,5876.0,0.64,-8.42,99352.13,198.67
5661,5877.0,0.64,-8.41,99349.21,198.92
5662,5878.0,0.64,-8.39,99360.69,197.94
5663,5880.0,0.65,-8.38,99356.0,198.34
5664,5881.0,0.65,-8.36,99357.36,198.23
5665,5882.0,0.65,-8.35,99356.48,198.3
5666,5883.0,0.64,-8.33,99357.46,198.22
5667,5884.0,0.64,-8.32,99353.97,198.51
5668,5885.0,0.64,-8.29,99354.47,198.47
5669,5886.0,0.64,-8.28,99356.69,198.28
5670,5887.0,0.64,-8.26,99360.17,197.99
5671,5888.0,0.64,-8.25,99359.19,198.07
5672,5889.0,0.64,-8.23,99354.52,198.47
5673,5890.0,0.64,-8.22,99351.54,198.72
5674,5891.0,0.64,-8.2,99352.19,198.77
5675,5892.0,0.64,-8.18,99358.34,198.14
5676,5894.0,0.64,-8.17,99360.14,197.99
5677,5895.0,0.64,-8.15,99365.93,197.5
5678,5896.0,0.63,-8.13,99360.3,197.98
5679,5897.0,0.63,-8.12,99361.82,197.85
5680,5898.0,0.63,-8.1,99355.67,198.37
5681,5899.0,0.63,-8.09,99359.82,198.02
5682,5900.0,0.63,-8.07,99354.5,198.47
5683,5901.0,0.63,-8.05,99360.28,197.98
5684,5902.0,0.63,-8.04,99367.75,197.35
5685,5903.0,0.63,-8.03,99358.32,198.14
5686,5904.0,0.63,-8.01,99361.44,197.88
5687,5905.0,0.63,-7.99,99367.03,197.41
5688,5906.0,0.63,-7.98,99366.89,197.42
5689,5907.0,0.63,-7.97,99365.8,197.51
5690,5909.0,0.63,-7.94,99365.92,197.5
5691,5910.0,0.63,-7.93,99365.51,197.54
5692,5911.0,0.63,-7.91,99363.66,197.69
5693,5912.0,0.62,-7.89,99363.74,197.69
5694,5913.0,0.63,-7.87,99364.28,197.64
5695,5914.0,0.63,-7.86,99363.3,197.69
5696,5915.0,0.63,-7.84,99359.3,198.06
5697,5916.0,0.62,-7.83,99365.44,197.54
5698,5917.0,0.63,-7.81,99364.27,197.64
5699,5918.0,0.63,-7.79,99369.22,197.22
5700,5919.0,0.69,-7.77,99363.33,197.72
5701,5920.0,0.71,-7.76,99346.82,199.12
5702,5921.0,0.76,-7.73,99344.58,199.3
5703,5923.0,0.74,-7.71,99345.08,199.26
5704,5924.0,0.74,-7.69,99349.52,198.89
5705,5925.0,0.74,-7.67,99344.2,199.34
5706,5926.0,0.74,-7.65,99342.06,199.56
5707,5927.0,0.74,-7.63,99344.05,199.35
5708,5928.0,0.74,-7.61,99338.35,199.83
5709,5929.0,0.74,-7.6,99331.67,200.4
5710,5930.0,0.73,-7.58,99330.24,200.52
5711,5931.0,0.74,-7.56,99334.1,200.19
5712,5932.0,0.74,-7.54,99332.57,200.32
5713,5933.0,0.73,-7.52,99332.47,200.33
5714,5934.0,0.74,-7.51,99334.47,200.16
5715,5935.0,0.72,-7.49,99337.6,199.9
5716,5936.0,0.72,-7.46,99338.03,199.86
5717,5938.0,0.72,-7.45,99339.86,199.7
5718,5939.0,0.73,-7.42,99344.57,199.31
5719,5940.0,0.72,-7.41,99339.14,199.77
5720,5941.0,0.73,-7.39,99342.97,199.44
5721,5942.0,0.73,-7.37,99346.39,199.36
5722,5943.0,0.73,-7.35,99345.08,199.26
5723,5944.0,0.73,-7.34,99342.67,199.47
5724,5945.0,0.73,-7.32,99347.4,199.07
5725,5946.0,0.73,-7.3,99346.13,199.11
5726,5947.0,0.73,-7.27,99347.83,199.03
5727,5948.0,0.73,-7.25,99343.44,199.4
5728,5949.0,0.73,-7.24,99347.11,199.09
5729,5950.0,0.73,-7.21,99349.63,198.88
5730,5952.0,0.74,-7.2,99344.52,199.31
5731,5953.0,0.73,-7.18,99341.89,199.53
5732,5954.0,0.73,-7.16,99344.82,199.29
5733,5955.0,0.73,-7.14,99346.94,199.11
5734,5956.0,0.72,-7.12,99347.66,199.05
5735,5957.0,0.73,-7.1,99350.56,198.8
5736,5958.0,0.73,-7.09,99343.03,199.44
5737,5959.0,0.74,-7.07,99350.38,198.82
5738,5960.0,0.74,-7.05,99348.1,199.01
5739,5961.0,0.73,-7.03,99347.88,199.03
5740,5962.0,0.72,-7.0,99342.51,199.48
